Dia;Mês;Ano;Cepagri;IAC;Viracopos
3;5;2012;34.07;29.6;23
4;5;2012;32.24;32.2;26
5;5;2012;30.5;30.2;27
6;5;2012;33.38;30.6;24
7;5;2012;32.9;30.6;24
8;5;2012;33.2;31;26
9;5;2012;31.84;29;25
10;5;2012;28.9;32;26
11;5;2012;27.29;33;27
12;5;2012;28.98;33.4;20
13;5;2012;31.74;26;22
14;5;2012;32.04;32.4;18
15;5;2012;31.77;30;19
16;5;2012;33.5;32.6;22
17;5;2012;29.3;29.9;22
18;5;2012;30.75;29.8;23
19;5;2012;32.08;30.7;24
20;5;2012;34.54;30.7;25
21;5;2012;31.0;32.1;24
22;5;2012;24.51;29.5;24
23;5;2012;29.8;22.3;25
24;5;2012;30.22;28;25
25;5;2012;30.78;28;24
26;5;2012;31.13;28.6;23
27;5;2012;31.69;28.5;25
28;5;2012;32.31;30;26
29;5;2012;32.08;30;27
30;5;2012;33.5;30.9;27
31;5;2012;31.69;30;26
1;6;2012;33.26;29.9;23
2;6;2012;32.86;31.6;24
3;6;2012;29.37;30.7;27
4;6;2012;30.42;28.5;28
5;6;2012;32.53;30.2;22
6;6;2012;31.21;30.2;20
7;6;2012;31.84;29.9;18
8;6;2012;31.87;29.1;15
11;6;2012;31.94;30;25
12;6;2012;27.43;30;26
13;6;2012;30.36;26;24
14;6;2012;30.03;28;25
15;6;2012;30.73;28.6;26
16;6;2012;29.56;28.6;25
17;6;2012;23.06;27.9;25
18;6;2012;24.96;20.8;26
19;6;2012;28.54;22.3;21
20;6;2012;28.53;25.9;18
21;6;2012;30.76;26.8;18
22;6;2012;29.43;28.4;21
23;6;2012;28.54;27.8;20
24;6;2012;27.74;26.7;26
25;6;2012;20.85;25.2;23
26;6;2012;19.2;17;23
27;6;2012;22.46;19;24
28;6;2012;23.82;19;25
29;6;2012;25.74;20.8;26
30;6;2012;28.69;23.8;26
1;7;2012;28.75;26.5;27
2;7;2012;27.91;27.2;27
3;7;2012;26.97;25.4;26
4;7;2012;28.13;25.1;25
5;7;2012;27.89;25.8;26
6;7;2012;27.84;25.4;25
7;7;2012;30.04;26.4;23
8;7;2012;22.1;27.5;19
9;7;2012;25.52;20;22
10;7;2012;19.84;22.4;24
11;7;2012;20.99;17.8;26
12;7;2012;25.49;18.4;20
13;7;2012;22.95;22.4;19
14;7;2012;24.28;22.2;20
15;7;2012;25.32;23.3;20
16;7;2012;25.27;24.1;16
17;7;2012;24.84;24.6;21
18;7;2012;25.1;24.3;16
19;7;2012;26.1;24.2;20
20;7;2012;26.58;25.1;22
21;7;2012;23.47;25.8;25
22;7;2012;24.63;24.2;28
23;7;2012;26.34;23.5;29
24;7;2012;26.83;25.3;28
25;7;2012;27.56;26.1;28
26;7;2012;28.3;26.5;28
27;7;2012;27.83;27.7;29
28;7;2012;23.47;26.8;28
29;7;2012;23.36;22.7;28
30;7;2012;28.53;22.8;23
31;7;2012;29.66;26.9;23
1;8;2012;20.48;28.4;25
2;8;2012;21.04;19;25
3;8;2012;20.95;20.1;26
4;8;2012;16.01;19.2;27
5;8;2012;21.5;21;24
6;8;2012;25.08;20.5;22
7;8;2012;27.41;23.7;26
8;8;2012;27.07;25.1;27
9;8;2012;26.04;24.1;26
10;8;2012;26.84;25;26
11;8;2012;26.96;25.4;27
12;8;2012;26.08;26;26
13;8;2012;25.91;25.4;27
14;8;2012;26.57;24.7;27
15;8;2012;21.27;25.7;27
16;8;2012;19.04;20.2;26
17;8;2012;19.87;17.6;27
18;8;2012;22.83;18.4;27
19;8;2012;21.27;21.1;27
20;8;2012;26.84;20.5;27
21;8;2012;25.33;25.7;28
22;8;2012;25.07;23.6;29
23;8;2012;25.4;23.5;27
24;8;2012;26.44;23.8;27
25;8;2012;26.85;25.6;28
26;8;2012;27.4;26;28
27;8;2012;27.68;26.3;27
28;8;2012;27.98;26.5;26
29;8;2012;27.14;27;24
30;8;2012;26.76;26.3;23
31;8;2012;27.38;25.7;27
1;9;2012;26.75;26.2;30
2;9;2012;24.81;25.4;31
3;9;2012;19.3;23.9;28
4;9;2012;23.47;18.4;25
5;9;2012;25.4;22.4;30
6;9;2012;26.74;24.1;31
7;9;2012;21.53;25.5;32
8;9;2012;20.98;21.1;32
9;9;2012;22.07;20.6;33
10;9;2012;22.15;21.5;32
11;9;2012;17.03;21.9;31
12;9;2012;21.92;16.6;33
13;9;2012;17.97;21.7;28
14;9;2012;21.34;17.2;29
15;9;2012;23.71;21.2;32
16;9;2012;26.78;22.7;33
17;9;2012;29.51;26.2;34
18;9;2012;29.9;28.6;34
19;9;2012;29.04;29.3;34
20;9;2012;29.68;28.1;24
21;9;2012;29.7;28.4;21
22;9;2012;30.14;28.7;24
23;9;2012;29.77;29.5;26
24;9;2012;29.37;29;26
25;9;2012;24.81;28.3;23
26;9;2012;25.02;24.3;18
27;9;2012;26.56;24.6;19
28;9;2012;27.6;25.9;22
29;9;2012;27.32;26.4;25
30;9;2012;28.2;26.3;28
1;10;2012;25.86;27.2;32
2;10;2012;23.49;25.1;33
3;10;2012;27.85;23.2;34
4;10;2012;28.3;26.8;33
5;10;2012;27.6;27.6;32
6;10;2012;27.53;27.3;32
7;10;2012;27.84;27.2;32
8;10;2012;27.52;26.8;32
9;10;2012;28.66;26.8;32
10;10;2012;27.83;28;33
12;10;2012;28.28;27.8;21
13;10;2012;27.54;27.1;22
14;10;2012;28.6;27.1;23
15;10;2012;28.43;27.8;29
16;10;2012;28.83;27.2;31
17;10;2012;28.34;28;25
18;10;2012;28.9;27.5;31
19;10;2012;30.32;27.9;31
20;10;2012;27.67;29.8;28
21;10;2012;28.55;28.2;31
22;10;2012;29.73;28;33
23;10;2012;28.76;28.3;27
24;10;2012;29.96;28.2;29
25;10;2012;27.53;28.1;31
26;10;2012;26.31;26.6;33
27;10;2012;24.35;25.5;33
28;10;2012;28.84;23.4;34
29;10;2012;30.87;27.8;34
30;10;2012;32.1;30.4;36
31;10;2012;29.72;31.3;36
1;11;2012;26.77;29;28
2;11;2012;31.28;26.5;27
3;11;2012;32.18;32.6;28
4;11;2012;32.68;31.3;29
5;11;2012;33.33;32;29
6;11;2012;34.15;33.2;30
7;11;2012;34.63;33.4;31
8;11;2012;32.61;32.4;27
9;11;2012;33.88;32.4;22
10;11;2012;30.69;33;29
11;11;2012;31.15;29.4;31
12;11;2012;33.72;33.3;27
13;11;2012;34.83;33.3;24
14;11;2012;35.09;34.3;23
15;11;2012;35.89;34.8;25
16;11;2012;35.97;36;27
17;11;2012;25.81;35.7;25
18;11;2012;19.92;25.8;29
19;11;2012;25.52;19;30
20;11;2012;28.7;24.8;31
21;11;2012;28.29;27.8;31
22;11;2012;23.73;27.9;31
23;11;2012;15.54;23.1;34
24;11;2012;20.0;15.4;26
25;11;2012;24.1;19.9;24
26;11;2012;27.56;23.3;26
27;11;2012;30.15;27.1;28
28;11;2012;33.52;29.4;32
29;11;2012;34.53;32.6;33
30;11;2012;35.53;33.9;31
1;12;2012;35.2;34.7;31
2;12;2012;34.11;34.7;31
3;12;2012;32.97;33.8;30
4;12;2012;33.76;31.8;32
5;12;2012;33.22;32.5;33
6;12;2012;33.03;32.2;32
7;12;2012;33.53;32;32
8;12;2012;25.91;32.9;33
9;12;2012;21.03;25.3;32
10;12;2012;23.55;21.1;34
11;12;2012;25.95;22.9;32
12;12;2012;30.52;25.1;33
13;12;2012;31.34;30.1;31
14;12;2012;26.36;30.3;29
15;12;2012;32.12;25.3;23
16;12;2012;32.76;30.5;26
20;12;2012;31.09;30.9;33
21;12;2012;33.04;29.9;33
22;12;2012;34.47;32.1;29
23;12;2012;26.96;33.2;30
24;12;2012;29.99;26.2;33
25;12;2012;34.29;28.4;34
26;12;2012;35.6;32.7;29
27;12;2012;34.51;34.6;32
28;12;2012;37.12;32.8;29
29;12;2012;35.93;35.2;31
30;12;2012;37.64;34.7;28
31;12;2012;38.14;36.3;29
1;1;2013;31.94;36;32
2;1;2013;30.21;29.8;28
3;1;2013;30.64;28.2;25
4;1;2013;31.72;29.8;32
5;1;2013;32.64;29.8;32
6;1;2013;31.81;30.7;31
7;1;2013;33.83;30.4;31
8;1;2013;28.73;31.3;30
9;1;2013;23.97;27;30
10;1;2013;29.52;23.2;23
11;1;2013;32.91;28.3;24
12;1;2013;29.9;32.2;22
13;1;2013;25.2;28.7;19
14;1;2013;24.0;24.9;25
15;1;2013;27.66;25.3;25
16;1;2013;29.85;26.9;25
17;1;2013;28.78;28.6;27
18;1;2013;31.77;27.1;30
19;1;2013;32.73;30.6;29
20;1;2013;32.04;31.3;28
21;1;2013;33.15;31.1;26
22;1;2013;33.37;31.6;28
23;1;2013;36.07;31.8;30
24;1;2013;30.66;34.6;31
25;1;2013;26.86;28.5;30
26;1;2013;30.07;25.6;28
27;1;2013;31.04;28.4;25
28;1;2013;34.26;28.9;27
29;1;2013;35.47;32.3;28
30;1;2013;33.29;33.5;28
31;1;2013;33.43;31.6;28
1;2;2013;32.17;31.9;31
2;2;2013;32.51;31.4;31
3;2;2013;33.83;31.3;25
4;2;2013;35.0;32.5;28
5;2;2013;34.07;33.3;29
6;2;2013;35.19;32.8;28
7;2;2013;36.59;33.3;23
8;2;2013;35.27;33.9;26
9;2;2013;35.34;32.9;22
10;2;2013;33.85;33.5;28
11;2;2013;35.13;32.5;31
12;2;2013;33.71;34.3;32
13;2;2013;30.92;32.4;31
14;2;2013;23.54;29.1;32
15;2;2013;27.51;23.1;33
16;2;2013;23.95;27;33
17;2;2013;31.25;23.1;30
18;2;2013;32.34;29.2;34
19;2;2013;35.64;30.9;32
20;2;2013;34.63;33.2;31
21;2;2013;31.8;33.3;31
22;2;2013;32.59;29.7;31
23;2;2013;35.13;30.8;29
24;2;2013;35.56;33.5;31
25;2;2013;29.96;34.3;31
26;2;2013;33.79;28.6;29
27;2;2013;29.67;32.5;28
28;2;2013;31.72;28.6;29
1;3;2013;31.79;29.4;28
2;3;2013;32.07;30.4;30
3;3;2013;33.26;30.7;30
4;3;2013;29.92;31.6;32
5;3;2013;28.49;28.6;31
6;3;2013;32.74;28.3;31
7;3;2013;33.44;31.3;33
8;3;2013;33.2;31.8;33
9;3;2013;33.25;31.3;32
10;3;2013;31.96;31.8;29
11;3;2013;30.25;29;27
12;3;2013;25.29;24;31
13;3;2013;25.57;25;27
14;3;2013;21.32;21;25
15;3;2013;21.81;21;31
16;3;2013;27.3;26;27
17;3;2013;26.72;26;23
18;3;2013;26.9;26;21
19;3;2013;28.27;27;20
20;3;2013;31.0;30;24
21;3;2013;30.0;31;23
22;3;2013;30.3;31;28
23;3;2013;28.38;27;28
24;3;2013;30.27;29;28
25;3;2013;31.05;31;28
26;3;2013;31.9;31;24
27;3;2013;32.6;31;26
28;3;2013;29.86;29;26
29;3;2013;27.94;27;26
30;3;2013;29.7;28;28
31;3;2013;28.81;28;29
1;4;2013;29.48;29;31
2;4;2013;30.03;29;22
3;4;2013;31.07;NA;27
4;4;2013;32.04;NA;27
5;4;2013;27.36;NA;24
6;4;2013;29.42;NA;27
7;4;2013;30.76;NA;27
8;4;2013;29.77;NA;27
9;4;2013;22.88;NA;29
10;4;2013;27.9;NA;26
11;4;2013;25.11;NA;28
12;4;2013;29.1;NA;29
13;4;2013;32.41;NA;21
14;4;2013;33.59;NA;22
15;4;2013;32.59;NA;24
16;4;2013;35.06;NA;24
17;4;2013;34.79;NA;24
18;4;2013;33.97;NA;26
19;4;2013;31.61;NA;28
20;4;2013;34.88;NA;25
21;4;2013;31.44;NA;25
22;4;2013;33.58;NA;24
23;4;2013;33.25;NA;25
24;4;2013;32.18;NA;25
25;4;2013;30.84;NA;26
26;4;2013;33.41;NA;26
27;4;2013;32.45;NA;27
28;4;2013;30.24;NA;26
29;4;2013;29.4;NA;26
30;4;2013;31.47;NA;28
1;5;2013;30.32;28.1;28
2;5;2013;30.25;28.1;29
3;5;2013;32.6;30.5;29
4;5;2013;33.83;32.5;29
5;5;2013;33.14;32.5;29
6;5;2013;33.24;32.4;23
7;5;2013;34.2;33.5;23
8;5;2013;34.1;33.5;22
9;5;2013;33.24;32.6;26
10;5;2013;31.25;31.9;27
11;5;2013;29.04;29.5;26
12;5;2013;32.41;28.2;26
13;5;2013;28.49;31;28
14;5;2013;26.33;26.3;28
15;5;2013;31.22;26.3;30
16;5;2013;28.93;31;29
17;5;2013;24.91;28.4;22
18;5;2013;22.0;24.4;25
19;5;2013;22.52;22;26
20;5;2013;26.27;25.3;27
21;5;2013;24.72;23.8;26
22;5;2013;28.7;23.8;24
23;5;2013;30.24;27.7;22
24;5;2013;30.64;29.7;21
25;5;2013;29.66;29.7;24
26;5;2013;25.26;28.7;25
27;5;2013;28.68;25.1;17
28;5;2013;27.76;27.5;16
29;5;2013;28.51;27.1;17
30;5;2013;29.95;27.7;20
31;5;2013;30.81;29.2;25
1;6;2013;32.33;29.9;26
2;6;2013;23.66;31.6;20
3;6;2013;28.5;23.3;20
4;6;2013;28.49;27.5;23
5;6;2013;25.6;27.6;24
6;6;2013;28.8;25.3;26
7;6;2013;30.41;27.9;25
8;6;2013;29.85;28.1;25
9;6;2013;29.36;29.1;26
10;6;2013;26.86;28.6;26
11;6;2013;29.18;26.1;26
12;6;2013;29.32;28.8;25
13;6;2013;23.33;28.5;25
14;6;2013;24.01;22.2;23
15;6;2013;25.2;24.4;19
16;6;2013;26.43;25.7;25
17;6;2013;25.47;24.8;21
18;6;2013;27.5;27.1;25
19;6;2013;28.63;27.1;26
20;6;2013;26.92;27.4;23
21;6;2013;26.21;26;25
22;6;2013;25.44;25.7;22
23;6;2013;27.19;26.4;19
24;6;2013;27.65;26.4;22
25;6;2013;27.96;26.4;18
26;6;2013;27.44;26.1;18
27;6;2013;27.67;27.3;21
28;6;2013;27.66;27.7;26
29;6;2013;28.24;27.4;28
30;6;2013;29.89;27.3;22
1;7;2013;29.94;29.6;21
2;7;2013;30.39;29.8;20
3;7;2013;30.73;29.6;25
4;7;2013;31.1;30.2;25
5;7;2013;30.37;30.3;26
6;7;2013;24.61;30;25
7;7;2013;24.64;24;26
8;7;2013;23.29;22.8;21
9;7;2013;26.76;22.8;22
10;7;2013;28.9;26.3;24
11;7;2013;28.36;28.2;22
12;7;2013;27.64;27.8;24
13;7;2013;29.14;28.1;25
14;7;2013;27.86;29.4;25
15;7;2013;30.38;29.4;25
16;7;2013;30.18;30.6;22
17;7;2013;22.62;30.4;24
18;7;2013;26.72;22;27
19;7;2013;27.37;26.7;26
20;7;2013;29.24;27.1;27
21;7;2013;26.94;28.7;27
22;7;2013;24.63;27.2;22
23;7;2013;22.71;24.2;19
24;7;2013;20.94;22.6;10
25;7;2013;24.53;21.1;13
26;7;2013;26.0;24.7;15
27;7;2013;17.11;25.7;21
28;7;2013;16.45;17.6;22
29;7;2013;18.04;16.4;23
30;7;2013;21.94;18;27
31;7;2013;25.79;21.7;26
1;8;2013;26.96;25.5;28
2;8;2013;20.38;27;27
3;8;2013;21.15;21;29
4;8;2013;24.69;20.9;29
5;8;2013;25.94;23.7;27
6;8;2013;27.6;25.6;29
7;8;2013;26.99;27;28
8;8;2013;26.7;27;27
9;8;2013;27.05;25.8;29
10;8;2013;27.86;26.7;28
11;8;2013;27.17;26.8;19
12;8;2013;26.64;27.1;26
13;8;2013;26.31;25.9;27
14;8;2013;25.16;26;20
15;8;2013;22.05;24.8;16
16;8;2013;26.52;21.7;24
17;8;2013;22.7;26.5;21
18;8;2013;26.0;22.5;22
19;8;2013;27.23;25.2;24
20;8;2013;25.38;27;25
21;8;2013;26.6;25.2;26
22;8;2013;23.45;26.6;27
23;8;2013;20.38;23.1;31
24;8;2013;24.38;23.8;30
25;8;2013;20.97;23.8;30
26;8;2013;18.85;21.1;24
27;8;2013;20.92;21.3;18
28;8;2013;26.86;21.3;19
29;8;2013;28.72;26.6;26
30;8;2013;20.85;28.8;29
31;8;2013;20.38;20.7;29
1;9;2013;21.15;23.2;29
2;9;2013;24.69;21.8;31
3;9;2013;25.94;26;23
4;9;2013;27.6;26.5;19
5;9;2013;26.99;26.8;24
6;9;2013;26.7;27;26
7;9;2013;27.05;26.6;27
8;9;2013;27.86;24.5;28
9;9;2013;27.17;23.5;29
10;9;2013;26.64;24.8;30
11;9;2013;26.31;24.1;30
12;9;2013;25.16;25.1;30
13;9;2013;22.05;26.1;29
14;9;2013;26.52;26.6;30
15;9;2013;22.7;25.5;31
16;9;2013;26.0;23.8;32
17;9;2013;27.23;25.2;22
18;9;2013;25.38;27.8;21
19;9;2013;26.6;28.1;26
20;9;2013;23.45;28.3;32
21;9;2013;20.38;26.3;33
22;9;2013;24.38;24.8;28
23;9;2013;20.97;14.4;27
24;9;2013;18.85;11.7;20
25;9;2013;20.92;13.7;19
26;9;2013;26.86;16.7;21
30;9;2013;28.72;22.7;22
1;10;2013;20.85;22.8;24
2;10;2013;28.28;24.1;23
3;10;2013;27.53;27.8;24
4;10;2013;28.43;27.2;21
5;10;2013;29.0;28.1;25
6;10;2013;30.56;30.3;23
7;10;2013;29.86;30.3;21
8;10;2013;29.79;29.8;24
9;10;2013;31.1;29.2;25
10;10;2013;29.41;29.5;26
11;10;2013;28.78;28.8;27
12;10;2013;29.22;28.2;26
13;10;2013;29.74;28.6;30
14;10;2013;17.69;29.4;31
15;10;2013;27.34;17;29
16;10;2013;28.74;27.3;20
17;10;2013;20.89;28.1;25
18;10;2013;18.4;16.6;23
19;10;2013;22.0;16.6;28
20;10;2013;24.15;25.3;31
21;10;2013;24.02;22.8;33
22;10;2013;25.9;23.1;29
23;10;2013;27.12;25.9;31
24;10;2013;27.58;26.3;33
25;10;2013;27.74;27.7;27
26;10;2013;31.97;28;31
27;10;2013;32.12;31;32
28;10;2013;31.76;31.1;24
29;10;2013;25.68;30.6;26
30;10;2013;13.17;25.3;28
31;10;2013;21.44;13.3;18
2;11;2013;27.11;20.7;30
3;11;2013;29.97;26.4;31
4;11;2013;29.55;29.2;24
5;11;2013;31.26;29.3;22
6;11;2013;31.56;31.7;17
7;11;2013;17.48;24.8;25
8;11;2013;19.7;19.9;28
9;11;2013;27.6;26.7;29
10;11;2013;28.95;26.7;32
11;11;2013;27.93;27.5;35
12;11;2013;31.06;27.7;29
13;11;2013;31.64;29.6;28
14;11;2013;32.0;30.4;30
15;11;2013;31.73;31.3;32
16;11;2013;30.88;30.7;30
17;11;2013;30.95;30;25
18;11;2013;31.62;30.2;28
19;11;2013;33.14;31.4;32
20;11;2013;33.33;32;33
21;11;2013;19.44;33.6;33
22;11;2013;25.09;19.3;23
23;11;2013;28.9;24.5;23
24;11;2013;32.86;28.3;25
25;11;2013;34.11;32.7;22
26;11;2013;30.67;34.2;25
27;11;2013;28.7;30.3;29
28;11;2013;22.14;28.2;32
29;11;2013;22.19;21.7;33
30;11;2013;23.79;21.4;29
1;12;2013;28.3;22.9;29
2;12;2013;32.73;27.1;30
3;12;2013;22.34;32;33
4;12;2013;24.68;22.5;35
5;12;2013;26.06;24;34
6;12;2013;23.64;26.1;29
7;12;2013;26.58;24;31
8;12;2013;21.55;26.3;32
9;12;2013;26.89;21.7;33
10;12;2013;25.45;26.8;29
11;12;2013;25.04;24.7;25
12;12;2013;26.0;23.5;26
13;12;2013;27.66;25.4;20
14;12;2013;27.97;27.2;30
15;12;2013;27.82;28.1;32
16;12;2013;27.04;27.3;30
17;12;2013;30.18;25.9;29
18;12;2013;32.22;30.1;21
19;12;2013;31.21;31.8;29
20;12;2013;20.86;30.9;30
21;12;2013;26.74;20.5;29
22;12;2013;26.48;26.3;31
24;12;2013;29.31;27;29
25;12;2013;31.88;29.4;29
26;12;2013;33.9;31.9;33
27;12;2013;31.59;34.1;35
28;12;2013;32.08;31.7;31
29;12;2013;33.61;31.9;31
30;12;2013;28.67;33.3;28
31;12;2013;32.95;28.2;30
1;1;2014;32.96;32.8;31
2;1;2014;26.73;32.1;31
3;1;2014;29.08;26.2;34
4;1;2014;29.56;28.4;34
5;1;2014;29.52;28.8;32
6;1;2014;30.88;28.5;32
7;1;2014;31.25;29.2;32
8;1;2014;32.97;30.9;32
9;1;2014;23.85;32.8;33
10;1;2014;21.91;24;33
11;1;2014;19.62;21.9;33
12;1;2014;26.36;19;32
13;1;2014;29.39;26.5;29
14;1;2014;31.03;29.4;32
15;1;2014;33.91;30.5;31
16;1;2014;35.66;33.6;26
17;1;2014;29.7;35.9;29
18;1;2014;29.88;30;30
19;1;2014;32.27;29.6;31
20;1;2014;33.02;31.2;33
21;1;2014;31.24;32.3;32
22;1;2014;27.82;31.5;32
23;1;2014;30.16;27.6;32
24;1;2014;32.98;29.6;32
25;1;2014;33.81;32.4;32
26;1;2014;33.83;33.5;33
27;1;2014;23.94;34;33
28;1;2014;24.1;23.8;33
29;1;2014;26.56;24.3;33
30;1;2014;22.52;26.1;34
31;1;2014;27.06;22.4;35
1;2;2014;30.78;25.9;35
2;2;2014;33.85;30;34
3;2;2014;34.77;33.4;35
4;2;2014;30.36;34.1;35
5;2;2014;31.52;29.4;36
7;2;2014;30.35;30.5;35
8;2;2014;33.46;30.7;36
9;2;2014;35.35;33;35
10;2;2014;35.25;34.9;36
11;2;2014;31.49;35.1;35
12;2;2014;32.61;31;33
13;2;2014;32.86;31.6;34
14;2;2014;34.25;32.4;32
15;2;2014;28.68;33.8;25
16;2;2014;27.15;27.6;24
17;2;2014;28.45;27.6;28
18;2;2014;30.98;28.6;29
19;2;2014;31.31;30;31
20;2;2014;32.57;30.3;30
21;2;2014;32.04;32.6;33
22;2;2014;30.32;31.7;30
23;2;2014;32.24;29.9;29
24;2;2014;30.67;31.8;29
25;2;2014;31.64;30.6;29
26;2;2014;29.82;31.4;33
27;2;2014;32.68;30.3;33
28;2;2014;30.17;32.3;28
1;3;2014;30.04;28.5;27
2;3;2014;28.52;30.1;30
3;3;2014;34.15;28.6;30
4;3;2014;35.97;33.1;30
5;3;2014;32.67;36.1;25
6;3;2014;31.68;33.1;29
7;3;2014;29.7;31;29
8;3;2014;31.05;29.8;27
9;3;2014;30.66;30.2;30
10;3;2014;32.94;31.3;31
11;3;2014;34.76;34.1;30
12;3;2014;35.91;34.1;28
13;3;2014;33.24;34.5;29
14;3;2014;32.93;32.7;32
15;3;2014;33.71;32.7;32
16;3;2014;33.2;33.1;32
17;3;2014;34.53;32.5;32
18;3;2014;34.35;33.7;33
19;3;2014;33.5;34.2;30
20;3;2014;33.74;32.9;31
21;3;2014;32.56;33;28
22;3;2014;33.88;32;27
23;3;2014;32.61;33;24
24;3;2014;27.76;32.4;26
25;3;2014;31.54;26.8;28
26;3;2014;31.06;31.7;28
27;3;2014;32.1;30.6;29
28;3;2014;34.17;32.3;30
29;3;2014;32.8;33.6;31
30;3;2014;32.83;32.8;28
31;3;2014;32.81;32.7;28
1;4;2014;32.92;32.3;31
2;4;2014;33.29;32.7;30
3;4;2014;35.19;33.9;29
4;4;2014;34.79;33.6;29
5;4;2014;34.17;33.4;30
6;4;2014;35.04;34.4;31
7;4;2014;34.83;34.2;31
8;4;2014;36.05;34.2;32
9;4;2014;35.56;35.2;32
10;4;2014;36.33;35.3;28
11;4;2014;35.82;35.2;31
12;4;2014;37.03;35.1;30
13;4;2014;35.9;35.9;26
14;4;2014;36.6;36.6;22
15;4;2014;37.07;36;22
16;4;2014;36.36;36;25
17;4;2014;35.96;34.9;28
18;4;2014;37.04;35.2;29
19;4;2014;36.0;35.3;30
20;4;2014;34.38;34.9;28
21;4;2014;34.84;33.4;28
22;4;2014;34.0;34.5;23
23;4;2014;28.35;33;23
24;4;2014;27.0;27.3;24
25;4;2014;27.15;27.5;25
26;4;2014;31.39;27.4;24
27;4;2014;32.46;30.5;24
28;4;2014;33.33;32.1;23
29;4;2014;34.28;32.5;25
30;4;2014;32.2;33.4;25
1;5;2014;32.69;31.7;26
2;5;2014;31.4;30.7;27
3;5;2014;32.19;31.4;27
4;5;2014;34.88;32;27
5;5;2014;35.58;34.3;27
6;5;2014;30.04;34.9;28
7;5;2014;28.5;29.3;26
8;5;2014;31.93;28;28
9;5;2014;31.44;31.3;26
10;5;2014;31.77;30.4;23
11;5;2014;24.4;30.9;24
12;5;2014;31.28;24.8;25
13;5;2014;30.82;30.3;26
14;5;2014;28.94;30.3;26
15;5;2014;31.02;27.6;26
16;5;2014;33.22;30.9;26
17;5;2014;31.88;32.7;21
18;5;2014;29.6;30.9;25
19;5;2014;30.49;28.9;26
20;5;2014;33.14;29.8;26
21;5;2014;33.38;32.7;28
22;5;2014;33.87;32.6;28
23;5;2014;33.06;33.7;22
24;5;2014;33.79;33.2;20
25;5;2014;30.93;34.1;19
26;5;2014;31.84;30.5;22
27;5;2014;29.36;31.9;19
28;5;2014;29.04;29;20
29;5;2014;25.63;28.1;22
30;5;2014;28.2;24.9;24
31;5;2014;29.27;26.8;25
1;6;2014;29.36;28.2;21
2;6;2014;30.48;28.5;23
3;6;2014;31.57;30;17
4;6;2014;32.34;30.5;24
5;6;2014;29.0;30.4;27
6;6;2014;30.27;29.7;23
7;6;2014;31.71;29.7;29
8;6;2014;31.28;31.4;29
9;6;2014;31.17;30.6;27
10;6;2014;30.42;30.7;23
11;6;2014;32.28;29.7;25
12;6;2014;31.92;31.5;27
13;6;2014;32.92;31.7;26
14;6;2014;32.67;32.6;27
15;6;2014;33.46;32.7;25
16;6;2014;31.3;33.3;26
17;6;2014;33.0;30.2;28
18;6;2014;32.1;32.5;27
19;6;2014;28.38;32.7;20
20;6;2014;24.56;27.8;21
21;6;2014;22.76;23.5;22
22;6;2014;27.12;22.3;25
23;6;2014;29.48;26.3;25
24;6;2014;29.93;28.9;26
25;6;2014;31.24;29.5;26
26;6;2014;29.53;30.8;27
27;6;2014;29.55;28.4;28
28;6;2014;23.93;28.9;28
29;6;2014;23.16;24;23
30;6;2014;26.05;23.5;22
1;7;2014;26.52;25.1;23
2;7;2014;25.78;25.8;28
3;7;2014;25.25;24.6;29
4;7;2014;24.95;24;30
5;7;2014;26.64;23.9;29
6;7;2014;26.29;26;24
7;7;2014;26.84;25.8;23
8;7;2014;27.0;26.8;20
9;7;2014;28.0;26.9;21
10;7;2014;28.58;27.7;20
11;7;2014;28.98;28;20
12;7;2014;29.67;28.5;17
13;7;2014;29.69;29.1;16
14;7;2014;29.44;29.2;23
15;7;2014;26.99;29.3;24
16;7;2014;24.79;26.9;26
17;7;2014;25.32;24.2;27
18;7;2014;27.01;24.9;23
19;7;2014;27.58;26.4;22
20;7;2014;27.94;27.7;22
21;7;2014;27.53;27.8;26
22;7;2014;27.8;27.4;28
23;7;2014;27.04;27.9;27
24;7;2014;27.2;26.8;24
25;7;2014;27.83;27.5;17
26;7;2014;28.13;27;18
27;7;2014;29.46;27.9;18
28;7;2014;29.35;29.8;21
29;7;2014;23.11;30.7;22
30;7;2014;21.55;23.4;25
31;7;2014;22.62;21;25
1;8;2014;22.36;22.4;27
3;8;2014;21.14;22.9;29
4;8;2014;22.31;20.8;31
5;8;2014;24.97;22;25
6;8;2014;25.9;23.8;27
7;8;2014;25.99;24.9;28
8;8;2014;21.36;25.7;25
9;8;2014;23.72;21;24
10;8;2014;22.58;23.9;26
11;8;2014;25.16;22.1;28
12;8;2014;28.74;25.3;30
13;8;2014;24.85;28.8;25
14;8;2014;30.37;24.3;14
15;8;2014;29.94;30.6;24
16;8;2014;28.77;30.4;25
17;8;2014;24.67;28.4;25
18;8;2014;27.1;24.2;26
19;8;2014;27.9;26.4;25
20;8;2014;27.74;27.6;28
21;8;2014;28.0;27.6;29
22;8;2014;27.06;28;30
23;8;2014;27.48;26.3;31
24;8;2014;28.71;27;31
25;8;2014;28.14;28.2;32
26;8;2014;22.05;27.6;28
27;8;2014;25.25;21.6;25
28;8;2014;24.66;22.4;25
29;8;2014;26.81;23.7;24
30;8;2014;25.9;26.2;28
