Dia,Mês,Ano,Cepagri,IAC
25,4,2012,21.31,19.9
26,4,2012,20.6,19.3
27,4,2012,21.96,21.2
28,4,2012,19.43,18.6
29,4,2012,20.53,19.7
30,4,2012,20.45,19.6
1,5,2012,18.58,17.9
2,5,2012,18.35,17.9
3,5,2012,18.66,17.5
4,5,2012,19.74,18.8
5,5,2012,19.12,17.7
6,5,2012,19.03,19
7,5,2012,19,20.2
8,5,2012,18.6,18.8
9,5,2012,19.61,20
10,5,2012,20,20
11,5,2012,18.65,19.6
12,5,2012,16.12,20
13,5,2012,16.81,22
14,5,2012,17.66,16
15,5,2012,18.81,19
16,5,2012,18.96,20
17,5,2012,19.2,21
18,5,2012,19.67,19
19,5,2012,19.51,17.5
20,5,2012,19.59,18
21,5,2012,20.1,19.5
22,5,2012,19.88,18.5
23,5,2012,15.4,14.9
24,5,2012,16.75,15.7
25,5,2012,18.81,17.9
26,5,2012,17.98,17.4
27,5,2012,17.9,17.2
28,5,2012,18.54,18.1
29,5,2012,19.51,18
30,5,2012,18.81,17.8
31,5,2012,19.46,19
1,6,2012,19.59,18.8
2,6,2012,19.9,19.3
3,6,2012,17.86,16.8
4,6,2012,19.52,18.6
5,6,2012,19.67,18.7
6,6,2012,19.6,18.8
7,6,2012,19.75,19.2
8,6,2012,21.2,19.8
11,6,2012,20.61,18.8
12,6,2012,19.81,18.9
13,6,2012,16.88,16.2
14,6,2012,17.52,17.2
15,6,2012,17.63,16.8
16,6,2012,17.79,17.1
17,6,2012,18.93,18.7
18,6,2012,17.66,16.2
19,6,2012,16.13,15.2
20,6,2012,15.66,14.9
21,6,2012,15.8,15.2
22,6,2012,16.42,15.6
23,6,2012,20.59,19.1
24,6,2012,18.76,17.3
25,6,2012,17.18,15.7
26,6,2012,17.35,16
27,6,2012,13.11,11
28,6,2012,10.3,7
29,6,2012,12.76,10
30,6,2012,15.04,14
1,7,2012,15.27,14.6
2,7,2012,15.47,14.5
3,7,2012,15.51,14.9
4,7,2012,16.65,15.4
5,7,2012,15.75,13.5
6,7,2012,14.29,12.7
7,7,2012,14.88,13.6
8,7,2012,15,13.8
9,7,2012,17.67,15.7
10,7,2012,17.82,16.1
11,7,2012,16.57,14.8
12,7,2012,15.95,14.6
13,7,2012,15.08,14.6
14,7,2012,13.35,13.2
15,7,2012,12.22,12.7
16,7,2012,12.82,13
17,7,2012,14.19,13.7
18,7,2012,13.33,13.1
19,7,2012,13.25,13.5
20,7,2012,14.29,13.8
21,7,2012,15,14.8
22,7,2012,15.07,13.7
23,7,2012,12.2,11.6
24,7,2012,12.29,12
25,7,2012,14.82,13.6
26,7,2012,14.44,14.1
27,7,2012,14.85,14.5
28,7,2012,16.63,16
29,7,2012,14.59,12.4
30,7,2012,13.25,12.6
31,7,2012,13.47,13.7
1,8,2012,14.61,14.6
2,8,2012,17.63,16.4
3,8,2012,17.21,15.9
4,8,2012,13.66,12.7
5,8,2012,13.75,13
6,8,2012,14.13,13.3
7,8,2012,14.26,13.5
8,8,2012,14.69,14
9,8,2012,15.54,14.6
10,8,2012,15.26,14.2
11,8,2012,15.04,14.6
12,8,2012,13.52,12.1
13,8,2012,12.36,11.3
14,8,2012,13.41,11.7
15,8,2012,13.39,12.8
16,8,2012,17.01,16
17,8,2012,17.47,16.3
18,8,2012,15.84,14.4
19,8,2012,13.19,11.8
20,8,2012,13.21,12
21,8,2012,13.92,12.8
22,8,2012,12.58,12.7
23,8,2012,12.63,12.7
24,8,2012,12.67,12.9
25,8,2012,11.31,11.5
26,8,2012,11.41,12
27,8,2012,11.71,12.4
28,8,2012,11.94,12.4
29,8,2012,12.7,12.4
30,8,2012,13.51,12.9
31,8,2012,12.39,14.1
1,9,2012,12.42,12.1
2,9,2012,13.15,12.6
3,9,2012,13.91,12.7
4,9,2012,11.33,11.6
5,9,2012,10.55,10.3
6,9,2012,10.6,11.1
7,9,2012,11.35,13.9
8,9,2012,9.44,6.4
9,9,2012,5.78,6
10,9,2012,5.79,6.5
11,9,2012,12.02,11.3
12,9,2012,13.55,13.2
13,9,2012,10.83,9.8
14,9,2012,6.47,6.1
15,9,2012,6.59,6.3
16,9,2012,6.35,7.5
17,9,2012,6.46,7.5
18,9,2012,10.13,11.9
19,9,2012,15.12,15.8
20,9,2012,14.89,15.1
21,9,2012,14.51,14.5
22,9,2012,13.05,12.6
23,9,2012,12.96,14.2
24,9,2012,14.76,15.3
25,9,2012,13.93,14.6
26,9,2012,15.61,15.7
27,9,2012,14.53,14.6
28,9,2012,13.61,14.6
29,9,2012,13.41,13.9
30,9,2012,12.45,12.8
1,10,2012,12.38,12.9
2,10,2012,12.38,13
3,10,2012,11.65,11.7
4,10,2012,12.14,12.3
5,10,2012,12.18,12.3
6,10,2012,12.53,12.3
7,10,2012,13.79,13.6
8,10,2012,14.37,15.7
9,10,2012,14.51,14.7
10,10,2012,14.7,15
12,10,2012,15.68,15.1
13,10,2012,14.76,13.6
14,10,2012,15.52,14.1
15,10,2012,14.25,14.3
16,10,2012,14.15,14.8
17,10,2012,13.45,13.4
18,10,2012,13.82,13.3
19,10,2012,14.88,15.1
20,10,2012,13.4,11.9
21,10,2012,13.77,12.6
22,10,2012,14,13
23,10,2012,14.79,14.9
24,10,2012,13.65,12.3
25,10,2012,14.19,13.4
26,10,2012,13.1,13.3
27,10,2012,12.64,13.4
28,10,2012,12.22,12.5
29,10,2012,11.48,11.3
30,10,2012,12.6,13.8
31,10,2012,17.2,18.2
1,11,2012,15.7,15.3
2,11,2012,13,13.2
3,11,2012,14.49,12
4,11,2012,18.22,17.6
5,11,2012,16.15,16.2
6,11,2012,16.79,16.2
7,11,2012,17.99,18.2
8,11,2012,16.98,16.2
9,11,2012,18.05,17.7
10,11,2012,18.97,18.5
11,11,2012,18.12,17.9
12,11,2012,17.31,17.9
13,11,2012,17.57,17.8
14,11,2012,19.5,19.7
15,11,2012,18.94,16.3
16,11,2012,19.72,16.6
17,11,2012,18.53,18.1
18,11,2012,17.29,16.7
19,11,2012,15.95,14.7
20,11,2012,14.31,13.9
21,11,2012,15.71,15.1
22,11,2012,17.24,16.6
23,11,2012,14.59,14
24,11,2012,8.93,9
25,11,2012,10.46,10.9
26,11,2012,11.35,11.3
27,11,2012,13.01,13
28,11,2012,14.59,14.8
29,11,2012,16.66,16.4
30,11,2012,18.85,19.1
1,12,2012,19.95,18.6
2,12,2012,19.37,19.6
3,12,2012,19.02,18.2
4,12,2012,19.81,19.5
5,12,2012,18.76,17.8
6,12,2012,18.65,17.8
7,12,2012,18.08,18
8,12,2012,22.13,21.5
9,12,2012,16.66,15.7
10,12,2012,16.82,15.8
11,12,2012,17.4,16.6
12,12,2012,14.23,13.9
13,12,2012,15.54,15.2
14,12,2012,18.05,17.4
15,12,2012,16.38,15.7
16,12,2012,18.01,17.9
20,12,2012,18.96,17.2
21,12,2012,17.95,17.1
22,12,2012,20.02,18.8
23,12,2012,21.99,21.5
24,12,2012,19.82,19.4
25,12,2012,20,19.6
26,12,2012,21.97,21.1
27,12,2012,21.21,20.5
28,12,2012,21.81,21.5
29,12,2012,18.68,17.9
30,12,2012,22.14,22
31,12,2012,22.32,21.6
1,1,2013,20.1,19.4
2,1,2013,19.35,18.9
3,1,2013,17.6,17.1
4,1,2013,18.67,18.4
5,1,2013,18.24,17.8
6,1,2013,18.57,18.4
7,1,2013,19.08,18.9
8,1,2013,19.47,18.8
9,1,2013,20.46,19.9
10,1,2013,19.07,18.6
11,1,2013,19.4,18.3
12,1,2013,22.5,22
13,1,2013,20.55,20.3
14,1,2013,16.44,16.2
15,1,2013,15,15.7
16,1,2013,15.76,15.7
17,1,2013,14.9,15.5
18,1,2013,15.4,15.5
19,1,2013,17.07,16.6
20,1,2013,19.23,18.8
21,1,2013,18.58,18
22,1,2013,17.6,17.7
23,1,2013,17.79,15.7
24,1,2013,21.02,21
25,1,2013,19.88,19.1
26,1,2013,18.46,18.1
27,1,2013,19.03,18.8
28,1,2013,19.94,19.5
29,1,2013,20.52,20.3
30,1,2013,19.75,19.5
31,1,2013,20.57,20.1
1,2,2013,20.36,19.5
2,2,2013,19.57,18.8
3,2,2013,20,19.4
4,2,2013,22.03,21.3
5,2,2013,22.29,21.6
6,2,2013,22.49,21
7,2,2013,23.25,22
8,2,2013,22.81,22.5
9,2,2013,21.5,20.2
10,2,2013,23.92,22.9
11,2,2013,22.22,21
12,2,2013,20.03,19.6
13,2,2013,21.83,21.3
14,2,2013,21.39,20.8
15,2,2013,20.53,20
16,2,2013,20.52,19.7
17,2,2013,19.91,19.6
18,2,2013,21.44,20.7
19,2,2013,21.65,20.7
20,2,2013,21.02,20.2
21,2,2013,21.93,21.3
22,2,2013,22.73,22.2
23,2,2013,21.5,21.5
24,2,2013,22.1,21.2
25,2,2013,23.09,22
26,2,2013,21.21,20.7
27,2,2013,21.22,20.4
28,2,2013,21.47,20.6
1,3,2013,19.97,17.8
2,3,2013,20.09,19.3
3,3,2013,20.06,19.1
4,3,2013,21.09,20.4
5,3,2013,19.72,19.1
6,3,2013,20.61,20.1
7,3,2013,19.71,18.9
8,3,2013,21.49,20.8
9,3,2013,19.38,18.6
10,3,2013,20.86,20.8
11,3,2013,18.75,21
12,3,2013,21.06,21
13,3,2013,15.79,16
14,3,2013,17.13,14
15,3,2013,18.24,17
16,3,2013,18.36,18
17,3,2013,19.73,19
18,3,2013,19.06,18
19,3,2013,18.11,17
20,3,2013,18.51,17
21,3,2013,20,19
22,3,2013,18,17
23,3,2013,17.32,15
24,3,2013,17.39,17
25,3,2013,19.21,19
26,3,2013,19.78,19
27,3,2013,22.14,21
28,3,2013,20.61,20
29,3,2013,20.77,20
30,3,2013,18.74,18
31,3,2013,19.87,19
1,4,2013,20.58,20
2,4,2013,20.38,20
3,4,2013,21.41,20
4,4,2013,20.64,20
5,4,2013,20.3,19
6,4,2013,19.9,19
7,4,2013,18.74,18
8,4,2013,18.91,18
9,4,2013,18.53,18
10,4,2013,18.83,18
11,4,2013,18.31,18
12,4,2013,19.26,19
13,4,2013,19.82,19
14,4,2013,19.15,19
15,4,2013,20.94,20
16,4,2013,20.65,20
17,4,2013,21.69,21
18,4,2013,21.54,21
19,4,2013,21.03,21
20,4,2013,20.7,20
21,4,2013,20.15,20
22,4,2013,18.37,18
23,4,2013,18.85,18
24,4,2013,17.63,16.9
25,4,2013,19.87,19.6
26,4,2013,19.45,19.1
27,4,2013,20.99,20.7
28,4,2013,20.29,18
29,4,2013,20.08,18.8
30,4,2013,19.94,20
1,5,2013,20.28,20.1
2,5,2013,18.2,18
3,5,2013,18.98,18.9
4,5,2013,20.41,20.1
5,5,2013,20.92,20.6
6,5,2013,19.78,19.5
7,5,2013,20.45,21.2
8,5,2013,20.3,20.3
9,5,2013,20.97,20.9
10,5,2013,20.54,20.1
11,5,2013,20.1,19.6
12,5,2013,19.85,19.4
13,5,2013,21,20.3
14,5,2013,21.09,20.8
15,5,2013,19.61,19.3
16,5,2013,20.22,20
17,5,2013,20.77,20.4
18,5,2013,17.71,17.1
19,5,2013,16.95,16.6
20,5,2013,16.92,16.3
21,5,2013,17.25,16.9
22,5,2013,17.95,17.5
23,5,2013,19.66,19
24,5,2013,18.82,18.8
25,5,2013,18.95,18.4
26,5,2013,19.9,19.8
27,5,2013,19,18.4
28,5,2013,17.37,17.3
29,5,2013,16.19,15.7
30,5,2013,17.27,17
31,5,2013,18.09,17.8
1,6,2013,18.71,18.8
2,6,2013,19.78,20.1
3,6,2013,19.11,18.7
4,6,2013,19.35,18.8
5,6,2013,20.34,20.1
6,6,2013,19.81,19.4
7,6,2013,19.92,19.2
8,6,2013,20.3,19.7
9,6,2013,19.1,18.9
10,6,2013,18,17.9
11,6,2013,18.44,18.3
12,6,2013,19.04,18.8
13,6,2013,20.76,20.2
14,6,2013,18.27,18.2
15,6,2013,14.07,12.2
16,6,2013,12.12,12.1
17,6,2013,12.56,13.1
18,6,2013,13.84,14.2
19,6,2013,14.1,14.8
20,6,2013,15.78,15.3
21,6,2013,14.89,14.6
22,6,2013,14.97,15.1
23,6,2013,14.45,14.7
24,6,2013,14.9,15
25,6,2013,15.11,15
26,6,2013,14.8,15.2
27,6,2013,14.93,15.7
28,6,2013,15.05,15.8
29,6,2013,15.79,16.1
30,6,2013,15.01,14.7
1,7,2013,16.14,15.6
2,7,2013,17.58,17.8
3,7,2013,17.16,16.3
4,7,2013,16.35,16
5,7,2013,16.16,16.8
6,7,2013,15.44,14.9
7,7,2013,11.5,10.3
8,7,2013,11.1,9.8
9,7,2013,8.97,11.1
10,7,2013,9.01,12
11,7,2013,12.06,14.3
12,7,2013,12.85,12.5
13,7,2013,13,12.4
14,7,2013,13.53,14.1
15,7,2013,17.3,15.5
16,7,2013,17.23,16.3
17,7,2013,17.51,16.9
18,7,2013,15.9,16.1
19,7,2013,15.62,16
20,7,2013,15.8,16.4
21,7,2013,16.95,17.1
22,7,2013,16.85,17.5
23,7,2013,14.55,14.7
24,7,2013,15.21,15.5
25,7,2013,12.68,13.2
26,7,2013,13.13,13.7
27,7,2013,13.41,13.5
28,7,2013,13.07,12.4
29,7,2013,13.34,13.2
30,7,2013,15.09,14.7
31,7,2013,15.36,15.4
1,8,2013,13.58,13.4
2,8,2013,14.14,13.4
3,8,2013,14.18,14.4
4,8,2013,11.98,10.5
5,8,2013,11.96,12.6
6,8,2013,12.76,12.3
7,8,2013,13.07,13.2
8,8,2013,13.65,14
9,8,2013,14.26,14.9
10,8,2013,13.65,13.3
11,8,2013,13.66,13.9
12,8,2013,15.44,15.3
13,8,2013,14.74,14.3
14,8,2013,13.8,13.2
15,8,2013,13.23,13.8
16,8,2013,14.2,14.5
17,8,2013,15.7,15.9
18,8,2013,12.39,13
19,8,2013,12.4,12
20,8,2013,13.17,12.5
21,8,2013,16.63,15.9
22,8,2013,16.6,16.7
23,8,2013,13.85,13.4
24,8,2013,13.84,14
25,8,2013,14.77,15.3
26,8,2013,16.44,16.3
27,8,2013,16.26,16.1
28,8,2013,15.37,15.3
29,8,2013,14.82,14.2
30,8,2013,15.47,14.7
31,8,2013,14.18,16.7
1,9,2013,11.98,14.4
2,9,2013,11.96,13.8
3,9,2013,12.76,13
4,9,2013,13.07,13.6
5,9,2013,13.65,11.4
6,9,2013,14.26,10.7
7,9,2013,13.65,12.2
8,9,2013,13.66,14
9,9,2013,15.44,14.3
10,9,2013,14.74,12.7
11,9,2013,13.8,9.6
12,9,2013,13.23,10.1
13,9,2013,14.2,13.4
14,9,2013,15.7,11.9
15,9,2013,12.39,12.2
16,9,2013,12.4,9.6
17,9,2013,13.17,9.7
18,9,2013,16.63,13.1
19,9,2013,16.6,13.9
20,9,2013,13.85,14.1
21,9,2013,13.84,16.4
22,9,2013,14.77,13.9
23,9,2013,16.44,7
24,9,2013,16.26,7.2
25,9,2013,15.37,6
26,9,2013,14.82,9.7
30,9,2013,15.47,7.2
1,10,2013,16.53,7.6
2,10,2013,10.55,8
3,10,2013,10.55,12
4,10,2013,11.95,10.8
5,10,2013,11.1,10
6,10,2013,15,10.5
7,10,2013,13.01,11.8
8,10,2013,15.43,15.2
9,10,2013,14.53,14.7
10,10,2013,14.83,15.3
11,10,2013,14.76,14.6
12,10,2013,14.61,13.1
13,10,2013,13.23,12.9
14,10,2013,9.64,8
15,10,2013,7.48,8.7
16,10,2013,8.11,9.1
17,10,2013,14.79,15.3
18,10,2013,7.46,8.2
19,10,2013,8.25,6.8
20,10,2013,10,10.9
21,10,2013,13.36,13.6
22,10,2013,12.77,13.3
23,10,2013,12.5,12.6
24,10,2013,12.11,10.6
25,10,2013,14.25,11.4
26,10,2013,15.73,14.4
27,10,2013,15.44,16
28,10,2013,16.29,15.1
29,10,2013,14.69,13.6
30,10,2013,11.16,10.9
31,10,2013,6.49,5.9
2,11,2013,7.36,8.3
3,11,2013,9.73,10
4,11,2013,11.96,12.1
5,11,2013,13.6,13.9
6,11,2013,14.35,15.1
7,11,2013,15.06,13.8
8,11,2013,15.4,15.4
9,11,2013,11.35,12.8
10,11,2013,13.61,13.9
11,11,2013,13.27,13.4
12,11,2013,14.41,15
13,11,2013,13.6,14.8
14,11,2013,15.68,16.3
15,11,2013,15.52,16
16,11,2013,15.12,15.9
17,11,2013,15.81,16.1
18,11,2013,14.83,14.7
19,11,2013,14.57,14.6
20,11,2013,17.49,17.8
21,11,2013,17.49,17.7
22,11,2013,17.22,17.2
23,11,2013,15.98,15.9
24,11,2013,16.66,16.9
25,11,2013,19,19.1
26,11,2013,21.82,21.5
27,11,2013,17.57,17.5
28,11,2013,17.16,16.6
29,11,2013,11.26,10.8
30,11,2013,9.58,11.5
1,12,2013,10.02,10.5
2,12,2013,12,12.6
3,12,2013,14.78,14.4
4,12,2013,14.78,15.4
5,12,2013,16.45,16.7
6,12,2013,17.21,17.3
7,12,2013,17.22,17.3
8,12,2013,17.28,17.3
9,12,2013,17.51,17.5
10,12,2013,12.58,13.1
11,12,2013,13.39,13.8
12,12,2013,13.23,13.5
13,12,2013,12.8,14
14,12,2013,13.61,14.1
15,12,2013,12.94,14.4
16,12,2013,15.08,16.2
17,12,2013,15.65,16.2
18,12,2013,17.73,17.7
19,12,2013,19.91,20.3
20,12,2013,17.83,17.8
21,12,2013,17.71,18
22,12,2013,17.18,17
24,12,2013,14.44,14.9
25,12,2013,16.08,16.5
26,12,2013,17.71,17.9
27,12,2013,18.37,18.6
28,12,2013,19.12,19.4
29,12,2013,19.46,19.8
30,12,2013,21.13,22
31,12,2013,19.01,19.7
1,1,2014,21.15,20.5
2,1,2014,15.26,15.5
3,1,2014,13.21,13.9
4,1,2014,14.61,15.5
5,1,2014,16.39,16.2
6,1,2014,16.2,16.8
7,1,2014,16.56,17.3
8,1,2014,16.58,17.9
9,1,2014,19.66,20.4
10,1,2014,16.28,16.3
11,1,2014,16.49,16.6
12,1,2014,15.41,15.5
13,1,2014,15.94,16.3
14,1,2014,16.12,16.4
15,1,2014,18.11,19.5
16,1,2014,19.31,20.2
17,1,2014,21.83,21.3
18,1,2014,20.12,20.4
19,1,2014,14.64,15.5
20,1,2014,15.67,16.1
21,1,2014,18.91,18
22,1,2014,18.17,18.2
23,1,2014,16.71,17.4
24,1,2014,18.36,18.8
25,1,2014,19.15,18.8
26,1,2014,19.84,20.5
27,1,2014,20.34,20.9
28,1,2014,18.74,19
29,1,2014,17.18,18
30,1,2014,18.61,18.7
31,1,2014,18.11,18.5
1,2,2014,17.81,18
2,2,2014,18.33,18.5
3,2,2014,21.01,21.6
4,2,2014,19.88,19.9
5,2,2014,20.54,21
7,2,2014,20.42,20.9
8,2,2014,21.06,21.2
9,2,2014,19.96,20.7
10,2,2014,21.24,21.1
11,2,2014,17.67,18.3
12,2,2014,17.96,18.9
13,2,2014,18.99,19.4
14,2,2014,20.47,21
15,2,2014,20.94,21.1
16,2,2014,19.58,19.7
17,2,2014,17.74,18.3
18,2,2014,17.09,17.9
19,2,2014,17.14,17.7
20,2,2014,19.62,20.2
21,2,2014,17.87,18.5
22,2,2014,16.04,16.9
23,2,2014,17.44,18.1
24,2,2014,17.8,18.3
25,2,2014,19.02,19.5
26,2,2014,18.41,19.4
27,2,2014,17.65,19
28,2,2014,19.67,20.3
1,3,2014,19.42,20.2
2,3,2014,21.1,21.4
3,3,2014,21.98,21.8
4,3,2014,21.88,23.2
5,3,2014,23.15,23.2
6,3,2014,20.55,20.5
7,3,2014,20.64,21
8,3,2014,21.23,21.6
9,3,2014,21.47,21.9
10,3,2014,20.4,20.2
11,3,2014,21.33,21.1
12,3,2014,22.81,23.7
13,3,2014,21.67,22
14,3,2014,20.03,20.5
15,3,2014,18.75,19.2
16,3,2014,19.6,20.7
17,3,2014,20.27,20.6
18,3,2014,20.1,20.8
19,3,2014,20.26,19.6
20,3,2014,20.02,20.6
21,3,2014,20.22,19.8
22,3,2014,19.12,18.7
23,3,2014,17.71,17.9
24,3,2014,18.02,18
25,3,2014,19.56,19.6
26,3,2014,18.13,17.9
27,3,2014,17.88,18.8
28,3,2014,18.8,19.7
29,3,2014,19.95,19.6
30,3,2014,20.84,22
31,3,2014,19.9,19
1,4,2014,20.3,21
2,4,2014,18.06,18.5
3,4,2014,21.02,20.7
4,4,2014,20.97,21.6
5,4,2014,19,20.6
6,4,2014,19.11,20.9
7,4,2014,19.11,20.7
8,4,2014,20.22,20.7
9,4,2014,20.26,20.4
10,4,2014,22.93,24.2
11,4,2014,22.41,22.1
12,4,2014,22.6,22.7
13,4,2014,22.72,24.2
14,4,2014,22.8,22.8
15,4,2014,24.3,21.1
16,4,2014,21.89,21.4
17,4,2014,20.26,21.1
18,4,2014,20.29,21.5
19,4,2014,21.27,22
20,4,2014,22.87,23.4
21,4,2014,20.71,20.4
22,4,2014,20.65,21.1
23,4,2014,20.2,20.5
24,4,2014,19.72,20.1
25,4,2014,20,19.4
26,4,2014,18.79,19.5
27,4,2014,15.99,17.8
28,4,2014,18.04,18.7
29,4,2014,19.29,20.3
30,4,2014,23.17,22.8
1,5,2014,19.98,19.8
2,5,2014,19.87,20
3,5,2014,18.78,21.6
4,5,2014,18.57,19.4
5,5,2014,20.9,20.7
6,5,2014,19.92,20.4
7,5,2014,17.98,18.3
8,5,2014,18.75,18.9
9,5,2014,19.24,20.3
10,5,2014,19.73,20.4
11,5,2014,20.92,20.9
12,5,2014,19.1,18.8
13,5,2014,18.94,18.7
14,5,2014,18.96,19
15,5,2014,17.76,17.2
16,5,2014,17.3,18.5
17,5,2014,19.17,19.1
18,5,2014,19.22,19.5
19,5,2014,19.58,19.8
20,5,2014,20.39,20.9
21,5,2014,20.23,21.3
22,5,2014,21.34,21.6
23,5,2014,19.07,19
24,5,2014,19.43,19
25,5,2014,18.85,18.8
26,5,2014,19.32,19.1
27,5,2014,20.9,20.8
28,5,2014,19.18,19.1
29,5,2014,19.18,19.7
30,5,2014,17.43,17.7
31,5,2014,16.89,17.7
1,6,2014,18.06,18.4
2,6,2014,17.69,18.3
3,6,2014,18.28,19.1
4,6,2014,18.37,19
5,6,2014,19.43,19.8
6,6,2014,20,20.2
7,6,2014,18.73,18.6
8,6,2014,19.26,20
9,6,2014,18.51,19
10,6,2014,19.04,20.1
11,6,2014,17.43,18
12,6,2014,17.35,17
13,6,2014,17.59,16.5
14,6,2014,18.49,18.1
15,6,2014,18.15,18.4
16,6,2014,18.42,18
17,6,2014,19,19.7
18,6,2014,19.86,20.2
19,6,2014,19.64,19.6
20,6,2014,20.35,20.4
21,6,2014,17.32,17.7
22,6,2014,16.73,16.8
23,6,2014,17.84,18.3
24,6,2014,17.21,17.7
25,6,2014,16.43,17.9
26,6,2014,17.43,18.2
27,6,2014,17.62,18.4
28,6,2014,17.84,18.4
29,6,2014,16.26,16.2
30,6,2014,17.03,16.8
1,7,2014,15.26,16
2,7,2014,13.08,13.9
3,7,2014,13.21,13.7
4,7,2014,13.63,14.4
5,7,2014,12.07,12.6
6,7,2014,11.4,12.1
7,7,2014,13.39,11.6
8,7,2014,14.23,12.6
9,7,2014,16,15.1
10,7,2014,15,14.4
11,7,2014,14.38,13.6
12,7,2014,15.48,15.3
13,7,2014,16.69,16.3
14,7,2014,14,13.3
15,7,2014,15.44,14.2
16,7,2014,14.38,14.8
17,7,2014,13.89,14.7
18,7,2014,12.04,12.9
19,7,2014,12.46,13.4
20,7,2014,13.3,13.1
21,7,2014,13.2,13.8
22,7,2014,13.35,13
23,7,2014,13.74,14
24,7,2014,17.04,16.6
25,7,2014,14.57,15.1
26,7,2014,13.17,12.6
27,7,2014,12.96,14
28,7,2014,14.41,14.9
29,7,2014,15.91,15.6
30,7,2014,16.3,16.2
31,7,2014,15.37,15.5
1,8,2014,16.03,16.2
3,8,2014,10.63,8.7
4,8,2014,10.49,9.3
5,8,2014,12.9,13.4
6,8,2014,12.45,13.4
7,8,2014,11.76,12.4
8,8,2014,12.07,12.7
9,8,2014,15.16,15.4
10,8,2014,10.28,10.7
11,8,2014,8.83,10.2
12,8,2014,8.96,10.3
13,8,2014,12.26,12.6
14,8,2014,18.17,17.6
15,8,2014,16.07,14.4
16,8,2014,16.24,15.1
17,8,2014,17.18,17.1
18,8,2014,15.62,16.3
19,8,2014,14.56,15.2
20,8,2014,14.55,14.4
21,8,2014,14.56,14.6
22,8,2014,16,15.8
23,8,2014,15.88,16.4
24,8,2014,13.59,13.6
25,8,2014,13.81,13.9
26,8,2014,13.99,13.8
27,8,2014,12.86,13.4
28,8,2014,13.4,13.6
29,8,2014,12.89,14.1
30,8,2014,13.1,14.1
31,8,2014,11.84,11.8
1,9,2014,12.67,12.2
2,9,2014,13.63,12.8
3,9,2014,13.12,12.7
4,9,2014,14,14.2
5,9,2014,14.33,13.8
6,9,2014,13.83,13.2
7,9,2014,9.15,7.9
8,9,2014,9.61,8.1
9,9,2014,11.72,12.4
10,9,2014,15.44,16.3
11,9,2014,15.04,15.1
12,9,2014,14.47,16.4
13,9,2014,14.33,14.3
14,9,2014,14.08,14.3
15,9,2014,14.95,15.2
16,9,2014,14.99,15.3
17,9,2014,13.41,14.6
18,9,2014,13.47,14.2
19,9,2014,13.14,13.8
20,9,2014,12.1,12.9
21,9,2014,11.82,12.8
22,9,2014,11.93,12.8
23,9,2014,12.12,12.9
24,9,2014,13.73,14.4
25,9,2014,12.5,12.6
26,9,2014,9.7,10.5
27,9,2014,9.94,10.5
28,9,2014,10.14,10.9
29,9,2014,11.85,12.8
30,9,2014,14.24,12.5
1,10,2014,13.96,13.7
2,10,2014,10.82,11.6
3,10,2014,12.01,12.9
4,10,2014,14.27,14.4
5,10,2014,14.13,14.4
6,10,2014,11.66,12.5
7,10,2014,11.19,11.8
8,10,2014,11.23,11.8
9,10,2014,11.88,12.2
10,10,2014,12.3,12.6
11,10,2014,12.44,14
12,10,2014,14.08,15.1
13,10,2014,9.62,10.8
14,10,2014,9.86,10.9
15,10,2014,11.59,12.4
16,10,2014,13.86,15.2
17,10,2014,13.4,13.5
18,10,2014,13.05,13.9
19,10,2014,13.3,12.7
20,10,2014,13.65,14
21,10,2014,10.38,10.6
22,10,2014,11.33,12
23,10,2014,13.32,13.7
24,10,2014,15.23,15.4
25,10,2014,12.47,13.6
26,10,2014,13.14,12.5
27,10,2014,11.79,12.6
28,10,2014,12.78,13.3
29,10,2014,13.56,14.4
30,10,2014,15.58,16.2
31,10,2014,16.16,16.1
1,11,2014,14.63,14.1
2,11,2014,16.58,16.3
3,11,2014,16,15.3
4,11,2014,12.81,13.4
5,11,2014,12.44,12.8
6,11,2014,11.47,12.9
7,11,2014,12.64,12.6
8,11,2014,13.49,14.1
9,11,2014,16.16,16.4
10,11,2014,15.78,16
11,11,2014,14.86,15.7
12,11,2014,13.37,14.1
13,11,2014,10.82,11.6
14,11,2014,13.06,13.3
15,11,2014,15.64,15.5
16,11,2014,14.94,15.4
17,11,2014,15.48,17.5
18,11,2014,16.57,16.6
19,11,2014,16.38,17.1
20,11,2014,14.48,15.1
21,11,2014,15.81,16.3
22,11,2014,18.53,17.8
23,11,2014,16.82,17.4
24,11,2014,15.9,16.2
25,11,2014,15.02,16
26,11,2014,17.07,17.1
27,11,2014,18.61,18.9
28,11,2014,17.98,18
29,11,2014,13.89,14.4
30,11,2014,12.08,12.9
1,12,2014,14.76,14.9
2,12,2014,17.29,17.2
3,12,2014,17.65,17.8
4,12,2014,17.61,17.9
5,12,2014,18.27,18.5
6,12,2014,19.59,19.4
7,12,2014,19.42,19.6
8,12,2014,20.17,19.9
9,12,2014,17.67,18.2
10,12,2014,12.97,13.6
11,12,2014,11.51,12.3
12,12,2014,10.71,11.6
13,12,2014,10.71,11.5
14,12,2014,13.76,13.8
15,12,2014,14.16,15
16,12,2014,15.93,16.6
17,12,2014,16.74,17.8
18,12,2014,18.91,20.1
19,12,2014,19.58,20
